id,inventar_nr,material,wasserzeichen,hoehe,breite,bezeichnungen,zeit,jahr,beschreibung,kommentar,thementexte,literatur,index,index_ids,zusammenhang
90029,"GK II (12) I-1-D-4",Vergépapier,"Adler mit Schwert und Reichsapfel",2100,1800,,"um 1823",1823,"Plan für den Umbau der Erasmuskapelle. Oben Ansicht der Spreefront des Berliner Schlosses. Der Teil nördlich der Kapelle nur schwach angelegt, der südlich der Kapelle gelegene Teil mit einer zusätzlichen Fensterachse. Der Kapellenbau soll hier offensichtlich horizontal geteilt bleiben, da nur im Bereich der ersten Etage eine neue Durchfensterung mit spitzbogigen schlanken Fenstern gezeigt wird. Vor das Erdgeschoss des Flügels bis zum Eckturm am Schlossplatz zieht sich eine Pergola mit Rundbögen. Auf ihr – das zeigt die Zeichnung nur undeutlich – sind eventuell ein Wintergarten oder Treillagen vorgesehen. – Die beiden Skizzen u. M. zeigen eine Wandabwicklungen der unteren Etage der Erasmuskapelle mit Gestaltungsvorschlägen. U. r. Teilgrundriss des Kapellenchores. – O. r. angewinkelter Arm.","Die Skizzen könnten im Zusammenhang mit der Einrichtung der kronprinzlichen Wohnung um 1823 entstanden sein [?], da hier offensichtlich der Kapellenbau für Wohnzwecke genutzt werden sollte. Auch die Pergolaarchitektur zum Spreegarten hin betont die Nutzung für Wohnzwecke [vgl. Pergola auf GK II (12) I-1-D-6]. Nach außen hin gotisiert, hätten die Apsis der Kapelle drei schmale spitzbogige Fenster durchbrochen, die auch auf der unteren Skizze zu sehen sind. Ihr Fußpunkt läge auf Höhe der ersten Etage, die Fenster reichten dann aber wie der gesamte Apsisraum bis ins darüberliegende Stockwerk, was eine Zerstörung oder eine Versetzung des spätgotischen Gewölbes an dieser Stelle bedeutet hätte. Vorhanden waren an dieser Stelle nur zwei Fensterdurchbrüche. Die untere Skizze zeigt dann wohl die Südwand des Chorraumes der Erasmuskapelle, für die der Kronprinz einen Kamin mit gotisierender Bekrönung vorsieht, rechts daneben eine Gliederung mit Spitzbögen und einer halben Rosette, davor steht ein Schragentisch. In den beiden Bögen daneben geht der Blick frei in die Halle, deren Schlingrippen angedeutet sind. Hier waren an den Wänden wohl Möbel und Skulpturen vorgesehen. – Die am unteren Seitenrand befindliche Skizze zeigt – wegen des rechts situierten Fensters – wohl den Blick von der Halle in den Chorraum. – Der rechts auf der Seite befindliche Grundriss gibt wahrscheinlich die dreiseitige durchfensterte neue Apsis der Kapelle wieder. (J. M.)","Berliner Schloss Appartement des Kronprinzen",,"topographisch: Berlin: Profanbauten: Schloss: Erasmuskapelle",192,90136
90031,"GK II (12) I-2-B-12",Vergépapier," Adler mit Krone, Zepter, Apfel",3510,2130,,"um 1820/1830",1825,"Flüchtige Skizze einer perspektivischen Ansicht in den Hochchor eines tonnengewölbten Sakralbaus mit Säulenumgang. Der Kreuzaltar ist über eine Treppenanlage zu erreichen. Das Sockelgeschoss des Säulenumgangs ist nicht weiter charakterisiert.","Zweifelsfrei ist es die Ansicht einer klassizistischen oder barockklassizistischen Schlosskapelle, die zusätzlich durch die relative Enge des Raumes gekennzeichnet ist. Es könnte sich um die für Ludwig XIV. erbaute Königskapelle im Schloss Versailles handeln, die Jules Hardouin-Mansart und Robert de Cotte 1700-1710 erbaut hatten. Diese diente großen religiösen Feierlichkeiten der französischen Krone und wurde für Hochzeiten genutzt. So fanden hier die Trauungen der französischen Könige Ludwig XVIII. – den Friedrich Wilhelm (IV.) verehrte – und Karl X. statt. 
In der flüchtig angelegten Skizze hat der Kronprinz lediglich die Gewölbekappen weggelassen. Weiterhin ersetzte er den Altar mit einer Darstellung der Dreieinigkeit (C. van Cleve) durch einen Kreuzaltar. Der Thronfolger könnte die Schlosskapelle 1814 selbst gesehen oder aber nach einer Vorlage gezeichnet haben. (A. M.)",,,"sachlich: Architektur: Sakralbauten: Kirche: Innenraum",605,
90032,"GK II (12) II-1-Cg-103",Velinpapier,,2140,1330,,"um 1834/1835",1834,"Die Seite bedecken vollständig Notizen des Kronprinzen mit dem Wortlaut: ""1) Über die Breite des neuen Anbaues an der Halle besonders in Beziehung auf den Teich (hat Bezug auf d Größe des Bogens) 2) Über einen Teppig im neuen Billard Zimmer. 3) Über die Säule im Bassin 4) Über ein zukünftiges Orangen Haus auf den früher dazu bestimmten Platz 5) Über Sitze im Garten 6) Über die kleine Halle die H. Persius auf der 1 ten Zeichnung zum königlichen Planteur Hause als Vorgrund gemacht hat. 7) Bank am Canalrandt."" – O. M. kleiner und nur flüchtig gezeichneter Grundriss der Römischen Bäder mit symmetrischer Anordnung der Räume hinter der Arkadenhalle und einem Teich auf der Nordseite. Seitlich flankieren Fragezeichen die Skizze.","Auf der kleinen Grundrissskizze der Römischen Bäder [?] ist die Vorhalle des Viridariums in der gleichen Größe wie das Billardzimmer dargestellt. Alle ab 1836 ausgeführten Räume sind zwar enthalten, aber nicht in ihren endgültigen Proportionen und Formen. Da auch die 1834 entstandene Exedra im Erinnerungsgarten abgebildet wird, dürften die Zeichnung wie die Notizen vor 1836 entstanden sein. Die zwei Fragezeichen westlich und östlich des Gebäudes deuten auf fragliche Anschlüsse bzw. weitere Planungen hin. (A. A.) Die vom Kronprinzen aufgeführten sieben Punkte kreisen um Bauvorhaben der Römischen Bäder und Charlottenhof [?], u. a. die Planung für die Räume hinter der Arkadenhalle (1), die Ausstattung des Billardzimmers (2) oder eine Orangerie, mit der wohl jenes Pflanzenhaus gemeint ist, das im Zusammenhang mit den Planungen zum Antiken Landhaus westlich des Schlosses Charlottenhof [?] vorgesehen war. (J. M.)",Charlottenhof,,"sachlich: Text: deutsch: allgemein",890,
90038,"GK II (12) I-1-D-4 Rs",Vergépapier,"Adler mit Schwert und Reichsapfel.",2100,1800,,"um 1823",1823,"O. M. aus dem Baugefüge gelöster Grundriss der Erasmuskapelle im Berliner Schloss. Vorschlag für zentrales Fenster im Chorscheitel. – M. r. Kette ornamentaler Elemente.","Der Grundriss entstand wohl im Zuge der Planung der kronprinzlichen Wohnung um 1823 [?]. (J. M.)","Erasmuskapelle; Berliner Schloss Appartement des Krronprinzen",,"topographisch: Berlin: Profanbauten: Schloss: Erasmuskapelle; sachlich: Ornament: Schnörkel","192; 863",
90039,"GK II (12) I-2-B-12 Rs",Vergépapier,"Adler mit Krone, Zepter, Apfel",2130,3510,"Spätere Bezeichnungen von Ludwig Dehio (l.) und Johannes Sievers (?, r.).","um 1825/1826",1825,"Auf der querformatig angelegten Seite eine flüchtige aber treffsichere Skizze des Aufrisses eines Zentralbaus mit Tambourkuppel, seitlichen Glockenturmaufbauten und mindestens drei Säulenportiken. Das zweite Geschoss durch große Okuli gegliedert.","Die Skizze, die wohl im Zusammenhang mit den Planungen für den Berliner Dom [?] entstand, weist einen Zentralbau mit Kuppel und Portiken auf. Ein entsprechender Entwurf wurde um 1825/1826 auf GK II (12) I-2-B-8 und GK II (12) I-2-B-11 entwickelt. Besonders mit dem Entwurf auf GK II (12) I-2-B-11 besteht große Übereinstimmung. Auffallend ist, dass der Kuppelunterbau weniger als ein Tambour, denn als ein Säulenumgang zu definieren ist. Allgemein scheint das Schema des Panthéons (Sainte-Geneviève) in Paris und eine Mischung aus italienischen Renaissancevorbildern – wie sie in Jean Nicolas-Louis Durands ""Précis de leçons d'architecture"" (Durand 1802/1805) zu finden waren – rezipiert worden zu sein. (A. M.)","Berliner Dom",,"topographisch: Berlin: Sakralbauten: Dom am Lustgarten: Zentralbau; sachlich: Architektur: Sakralbauten: Kirche: Aufriss","214; 595",
90040,"GK II (12) II-1-Cg-103 Rs 1",Velinpapier,,2170,2660,,"um 1834/1835",1834,"O. l. bauliche Angaben, wohl von Ludwig Persius: ""Brücke massiv, um 350-400 rt 1. Schwarze Marmor Säule-60 rt der Schaft [,] Anbringung der Muschel."" – Auf der rechten Seitenhälfte Grundriss der Römischen Bäder mit den Räumen hinter der Arkadenhalle: Atrium, Impluvium, Apodyterium, Billardzimmer, Caldarium, Vorhalle des Viridariums, Viridarium, Kolonnade am Wasser. Das Apodyterium ist mit zwei halbrunden Nischen dargestellt, das Caldarium ohne Wasserbecken und die Vorhalle des Viridariums ohne halbrunde Nische und in derselben Größe wie das Billardzimmer.","Die Seite, die offensichtlich zunächst ein Notizblatt von Persius war, zeigt nördlich des Caldariums der Römischen Bäder [?] zwei weitere, später nicht ausgeführte Räume. Dem Apodyterium fehlt noch die dritte ausgeführte Nische. Alle später realisierten Räume sind bereits vorhanden, aber in ihren Proportionen und Formen noch nicht klar entwickelt, daher ist der Grundriss vor 1836 zu datieren (Adler 2009, S. 323-325). (A. A.)",Charlottenhof,"Adler, Antje: Gelebte Antike. Friedrich Wilhelm IV. und Charlottenhof, Diss. Universität Potsdam, Potsdam 2009., ","topographisch: Potsdam: Park Sanssouci: Profanbauten: Charlottenhof: Hofgärtnerhaus und Römische Bäder; sachlich: Text: deutsch: allgemein","319; 890",
90047,"GK II (12) I-2-B-13 Rs",Velinpapier,,2160,1730,,"um 1825/1826 (?)",1825,"Unten: Skizzenhafter Situationsplan einer fünfschiffigen Basilika mit Apsis und großer Vorhalle, an die seitlich ein Vorhof und eine weitere basilikale Kapelle anschließt. – O. l. Skizze einer Arkade, ein Profilkopf eines Soldaten und eine um 90° gedrehte Skizze einer kleinen Ehrensäule. – O. r., um 90° gedreht, Zahlenberechnung.","Der Situationsplan gibt eine Planung des Berliner Doms [?] als fünfschiffige Basilika mit seitlich angrenzendem Hof und Campo Santo wieder. In Anlehnung an den Campo Santo des Domes von Pisa, den der Kronprinz 1828 besucht hatte, sollte an der Nordseite der Dombasilika eine ebensolche Begräbnisstätte für die Hohenzollern erbaut werden. Die Arbeiten, die 1844 begannen, gelangten bis 1848 über die Grundmauern – die später provisorisch abgedeckt wurden – nicht hinaus, so dass auch das geplante Freskenprogramm unausgeführt blieb. – Die Datierung orientiert sich an derjenigen der Vorderseite des Blattes GK II (12) I-2-B-13. (A. M.)","Berliner Dom",,"topographisch: Berlin: Sakralbauten: Dom am Lustgarten: basilikaler Stil; sachlich: Architektur: Bauteil: Arkade; sachlich: Architektur: Profanbauten: Denkmal und Ehrenmonument; sachlich: Figurendarstellung: profan: Soldat; sachlich: Zahlen","209; 471; 521; 734; 901",
90051,"GK II (12) II-1-Cg-104",Vergépapier,"""GE""",3550,2220,,"um 1834/1835",1834,"Grundriss der Römischen Bäder mit den Räumen hinter der Arkadenhalle: Atrium, Impluvium, Apodyterium, Billardzimmer, Caldarium, Vorhalle des Viridariums, Viridarium und Kolonnade am Wasser. Das Apodyterium ist mit drei halbrunden Nischen, das Caldarium mit Wasserbecken und die Vorhalle des Viridariums mit einer Apsis dargestellt. Das Caldarium weist eine Badenische mit sechs Säulen auf. Am Caldarium ist nördlich ein Raum dargestellt.","Die Zeichnung entstand im Zusammenhang mit der Planung der Räume hinter der Arkadenhalle der Römischen Bäder [?]. Sie ist aber aufgrund der Differenzen zum ab 1836 ausgeführten Zustand gewiss früher entstanden (vgl. Adler 2009, S. 323-325). (A. A.)",Charlottenhof,,"topographisch: Potsdam: Park Sanssouci: Profanbauten: Charlottenhof: Hofgärtnerhaus und Römische Bäder",319,
90055,"GK II (12) II-1-Cg-105",Vergépapier,"Kartusche mit Bienenkorb und Baum",3990,2220,"Spätere Bezeichnung.","um 1820/1838",1829,"O. M. längsrechteckiger Grundriss eines Gebäudes im antiken Stil. In der Längsachse befinden sich Portikus, Rundsaal, Atrium, Peristyl und Exedra. Seitlich des Peristyls liegt eine Erweiterung des Gebäudes um weitere Räume, einer mit Apsis. – M. l. quadratischer Grundriss eines Gebäudes im antiken Stil. In der Hauptachse Vestibül, Rundsaal, Atrium mit Exedren und ein weiterer Raum. Seitlich der Achse jeweils weitere Räume. Seitlich der Längsachse direkt am Gebäude angrenzend Garten mit Kleinarchitektur. An einer Ecke des Gebäudes fast quadratischer Annexbau, der auf einer Seite einen Garten mit Wasserspiel und halbrunder Erweiterung begrenzt. Seitlich des Gebäudes ist ein rechtwinkliger Baukörper skizziert. – U. l. Aufriss einer Villenanlage, bezogen auf den Grundriss M. l. Die langgestreckte Wand ist mit mehreren ädikulaartig gerahmten Fenstern oder Türen versehen. Vor dem runden Kuppelsaal befindet sich ein Portikus. Seitlich ist der Turm des Annexbaus dargestellt. Schirmpinien und Zypressen rahmen die Architektur.","Trotz der späteren Bezeichnung sind die Grundrisse und der Aufriss nicht eindeutig den Römischen Bädern [?] zuzuordnen. Zwar vereinen die Grundrisse Elemente des antiken Hauses, wie sie auch bei den Räumen hinter der Arkadenhalle Verwendung fanden, es fehlen jedoch alle sonst wiederkehrenden Momente (Arkadenhalle, Gehilfenhaus), die eine Lokalisierung zulassen würden. Es dürfte sich daher vielmehr um eine Variation zum Thema der italianisierenden bzw. antikisierenden Villa handeln, deren Entstehung in den Jahren der Entwicklung von Charlottenhof und den Römischen Bädern [?] anzusiedeln sein wird. (A. A.)",Charlottenhof,,"sachlich: Architektur: Profanbauten: Antikes Landhaus",514,
90056,"GK II (12) I-2-B-13",Velinpapier,,2160,1730,,"um 1825/1826 (?)",1825,"Oben: Aufrissskizze eines Zentralbaus mit doppeltem Tambour, Kuppel und mindestens einem Säulenportikus, der mit einer Kolonnade verbunden ist. – Mitte: schematischer Grundriss von zwei vierflügeligen Anlagen mit je einem Binnenhof, deren eine Seite an eine Kolonnade anschließt. – Unten: skizzenhafter Aufriss einer Basilika mit rundbogiger Vorhalle, die rechter Hand durch eine Kolonnade mit dem Umriss eines Gebäudes verbunden ist, während linker Hand ein fünfgeschossiger Turm mit einer Kolonnade angrenzt.","Der Aufriss des Zentralbaus mit doppeltem Kuppeltambour erinnert an den Entwurf auf GK II (12) I-2-B-8 und die damit verbundenen Entwürfe für die Potsdamer Nikolaikirche [?], die um 1825/1826 entstanden. Hier dürfte es um die Erprobung der Wirkung der beiden Varianten für den Berliner Dom [?] gegangen sein: die Wirkung des Zentralbaus in Verbindung mit den Kolonnaden, die zum Schloss führen sollten und diejenige einer ebenso verbundenen Basilika, die zusätzlich über einen seitlichen Kampanile verfügen sollte. Basilika und Zentralbau wurden als gleichwertige Typen nebeneinander gestellt. Dies belegt die zwischen dem Kronprinzen und Schinkel in diesen Jahren geführte Diskussion und zeichnerische Auseinandersetzung um die Bevorzugung der einen oder anderen Form. (A. M.)","Nikolaikirche Potsdam; Berliner Dom",,"topographisch: Berlin: Sakralbauten: Dom am Lustgarten: basilikaler Stil; topographisch: Berlin: Sakralbauten: Dom am Lustgarten: Zentralbau; sachlich: Architektur: Profanbauten: Grundriss; sachlich: Architektur: Sakralbauten: Kirche: Aufriss","209; 214; 528; 595",
90058,"GK II (12) I-2-B-14",Vergépapier,"""Friedrich Wilhelm III"" u. männliches Profil umkränzt.",3590,2090,"U. l. Bezeichnung von Friedrich Wilhelm (IV.) in Devanagari-Zeichen, transkribiert: ""Pasewalk"". – Spätere Bezeichnung von Ludwig Dehio.","Mai/Juni 1821",1821,"Auf der oberen Hälfte der mit einer Bruchkante versehenen Seite (ehem. Faltung) o. l. eine um 90° gedrehte Perspektivansicht einer großen Basilika mit Tambourkuppel, Querhaus, Säulenvorhalle und seitlich anschließender Kolonnade. Daneben o. l. schematischer Aufriss der Westseite einer Basilika mit Säulenvorhalle und seitlich angrenzender Kolonnade (um 90° gedreht). – O. r. Seitenansicht einer Basilika mit Tambourkuppel, vier begleitenden Vierungskuppeln, Apsis, Vorhalle und Säulenhalle am Querhaus. Mitte: Zu der Seitenansicht gehöriger Grundriss der Basilika mit seitlichem Vorhof und Übergang zu einem Schlosskomplex mit zwei Binnenhöfen (Berliner Schloss). – M. r. großer Schnörkel. – Auf der unteren Seitenhälfte: oben drei Schnörkel; links: Darstellung eines jungen Edelmannes (Falkner) in historischer Tracht, darunter Bezeichnung mit Devanagari-Zeichen; rechts: Grundriss, Aufriss und Querschnitt des Chorhauptes einer Basilika mit Apsis, eingezogenem Querhaus und Kuppel.","Der Entwurf für die große Basilika entspricht dem auf vielen Seiten des Teilkonvoluts GK II (12) I-2-B um 1822 entwickelten Schema für den Neubau des Berliner Doms. Mit der Angabe auf der Rückseite des Blattes GK II (12) I-2-B-14 Rs ist hier eine zweifelsfreie Datierung um 1821 gegeben. Das bedeutet, dass die Variante mit einfacher Hauptapsis, Vorhalle, Hauptkuppel und vier kleinen Vierungskuppeln – in Entsprechung zum Schinkelschen Umbauentwurf für die Alte Domkirche (SMB PK, Kupferstichkabinett, SM 23a.8) – zuerst um 1821 entstanden war, während die Variante der sehr ähnlichen Basilika mit dem Dreikonchenchor, Tambourkuppel und zwei Kampanilen kurz darauf, um 1822, aus vorliegendem Entwurf entwickelt wurde. Gleichzeitig gehört die Variante der ""Umgangsbasilika"" in die Entwicklungszeit um 1822/1826. – Der auf der Seite u. l. dargestellte Edelmann dürfte einer literarischen Vorlage entstammen. Die Bezeichnung mit ""Pasewalk"" steht nicht mit dieser Zeichnung in Zusammenhang, sondern nimmt Bezug auf die Rückseite des Blattes GK II (12) I-2-B-14 Rs. – Die Datierung orientiert sich an derjenigen der Rückseite des Blattes GK II (12) I-2-B-14 Rs. (A. M.)","Berliner Dom",,"topographisch: Berlin: Sakralbauten: Dom am Lustgarten: basilikaler Stil; topographisch: Berlin: Sakralbauten: Dom am Lustgarten: Kuppelkirche; sachlich: Architektur: Sakralbauten: Kirche: Grundriss; sachlich: Architektur: Sakralbauten: Kirche: Schnitt; sachlich: Figurendarstellung: profan: Edelmann; sachlich: Ornament: Schnörkel; sachlich: Text: Devanagari","209; 212; 603; 617; 701; 863; 902",
90063,"GK II (12) I-2-B-14 Rs",Vergépapier,"""Friedrich Wilhelm III"" u. männliches Profil umkränzt",3590,2090,,"Mai/Juni 1821",1821,"Rapport der Besetzung der Hauptwache in Pasewalk am 29. Mai 1821.","Da auch eine Wache für ""Vor Seiner Königl. Hoheit dem Kron Prinzen"" abgestellt wurde, dürfte sich Friedrich Wilhelm (IV.) zu diesem Zeitpunkt in Pasewalk befunden haben. (A. M.)",,,"sachlich: Text: deutsch: Postenzettel",894,
90064,"GK II (12) II-1-Cg-105 Rs",Vergépapier,"""GE""",3990,2220,,"um 1820/1840",1830,"O. M. Situationsplan mit einer Klosteranlage, die oben mit einer Geländelinie, wohl einem Ufer, begrenzt ist. Die Kirche vermutlich als dreischiffige Basilika mit Querhaus gedacht. Angrenzend Kreuzgang und weitere Gebäude im rechten Winkel des einen Flügels. – U. M. Grundriss einer Umgangsbasilika, von deren eingezogenem Querhaus ein Flügel abgeht. – U. r. schematisierter Grundriss einer Kirche mit einer Kuppel und drei Apsiden.","Trotz der angedeuteten Uferlinie, die auf einen konkreten Ort hindeutet, lässt sich die schematisch skizzierte Anlage aus Kirche, Kreuzgang und einer angrenzenden Bebauung bislang keinem bekannten Projekt zuweisen. Die Kirchengrundrisse unten dürften aufgrund ihrer grundsätzlich anderen Gestalt nicht dem oben gezeigten Klosterbau zuzuordnen sein. Die Datierung orientiert sich an derjenigen der Vorderseite des Blattes GK II (12) II-1-Cg-105. (J. M.)",,,"sachlich: Architektur: Sakralbauten: Kirche: Basilika; sachlich: Architektur: Sakralbauten: Kloster","597; 626",
